vertices,percentage,edges,tarjan,nuutila,pearce,components,correct
200,0.947236,24465,8.441608,8.304048,8.311355,1,1
200,0.949749,24512,8.304312,8.319536,8.306461,1,1
200,0.952261,24555,8.51165,8.255696,8.287733,1,1
200,0.954774,24603,8.488118,8.365658,8.247093,1,1
200,0.957286,24634,8.559959,8.391044,8.353103,1,1
200,0.959799,24671,8.541316,8.470189,8.526833,1,1
200,0.962312,24718,8.566306,8.453362,8.372054,1,1
200,0.964824,24761,8.535473,8.442694,8.360758,1,1
200,0.967337,24787,8.59089,8.465562,8.341347,1,1
200,0.969849,24818,8.560061,8.56541,8.488191,1,1
200,0.972362,24858,8.664568,8.353318,8.520229,1,1
200,0.974874,24902,8.600963,8.458797,8.519817,1,1
200,0.977387,24944,8.633578,8.512238,8.538379,1,1
200,0.979899,24976,8.64859,8.640705,8.638279,1,1
200,0.982412,25013,8.743804,8.624256,8.59667,1,1
200,0.984925,25048,8.774826,8.503987,8.612761,1,1
200,0.987437,25088,8.727388,8.625901,8.609757,1,1
200,0.98995,25118,8.753068,8.636541,8.62235,1,1
200,0.992462,25152,8.794479,8.730295,8.597546,1,1
200,0.994975,25183,8.742932,8.652326,8.71825,1,1
200,0.997487,25212,8.761626,8.712411,8.780813,1,1
200,1.0,25246,8.796152,8.594011,8.476837,1,1
300,0.0,0,0.084639,0.06251,0.069479,300,1
300,0.001115,100,0.130377,0.129797,0.129816,300,1
300,0.00223,200,0.18796,0.195164,0.176933,299,1
300,0.003344,300,0.246011,0.219141,0.230739,299,1
300,0.004459,401,0.312542,0.313382,0.312647,274,1
300,0.005574,501,0.349969,0.332779,0.334252,182,1
300,0.006689,600,0.423555,0.432678,0.412173,94,1
300,0.007804,699,0.482755,0.494176,0.502732,63,1
300,0.008919,799,0.538336,0.51308,0.55763,39,1
300,0.010033,898,0.624063,0.590662,0.592275,30,1
300,0.011148,998,0.680863,0.62952,0.649531,21,1
300,0.012263,1095,0.745478,0.688852,0.713912,10,1
300,0.013378,1193,0.772439,0.732983,0.777116,8,1
300,0.014493,1292,0.784627,0.827713,0.825646,8,1
300,0.015608,1391,0.881889,0.899612,0.818604,6,1
300,0.016722,1489,0.964323,0.887816,0.954056,5,1
300,0.017837,1587,0.928038,1.005761,0.930991,3,1
300,0.018952,1685,1.069044,0.975581,1.05142,2,1
300,0.020067,1784,1.069385,1.109912,1.026934,2,1
300,0.021182,1883,1.136925,1.120584,1.141344,1,1
300,0.022297,1982,1.23607,1.163092,1.194167,1,1
300,0.023411,2081,1.278201,1.244897,1.269532,1,1
300,0.024526,2179,1.309245,1.294305,1.335337,1,1
300,0.025641,2276,1.378723,1.316685,1.351384,1,1
300,0.026756,2374,1.413015,1.374573,1.386236,1,1
300,0.027871,2474,1.464673,1.464844,1.429226,1,1
300,0.028986,2573,1.537713,1.522436,1.488532,1,1
300,0.0301,2669,1.562476,1.572646,1.562504,1,1
300,0.031215,2769,1.66751,1.649216,1.595764,1,1
300,0.03233,2866,1.67516,1.64519,1.690402,1,1
300,0.033445,2964,1.742882,1.75049,1.702962,1,1
300,0.03456,3062,1.742788,1.714447,1.716578,1,1
300,0.035674,3159,1.830368,1.821643,1.846163,1,1
300,0.036789,3256,1.845752,1.880153,1.834739,1,1
300,0.037904,3355,1.926743,1.891892,1.870056,1,1
300,0.039019,3453,1.971345,1.993458,1.975988,1,1
300,0.040134,3554,2.040594,1.968145,2.007978,1,1
300,0.041249,3650,2.085333,2.090935,2.097013,1,1
300,0.042363,3748,2.107212,2.080484,2.117859,1,1
300,0.043478,3847,2.169741,2.145254,2.128176,1,1
300,0.044593,3939,2.288136,2.202752,2.197995,1,1
300,0.045708,4035,2.295945,2.29038,2.329874,1,1
300,0.046823,4131,2.35616,2.312002,2.270285,1,1
300,0.047938,4225,2.430312,2.35546,2.336654,1,1
300,0.049052,4318,2.462397,2.360974,2.418612,1,1
300,0.050167,4415,2.532321,2.482976,2.419038,1,1
300,0.051282,4510,2.598869,2.576939,2.540867,1,1
300,0.052397,4607,2.681625,2.638788,2.582959,1,1
300,0.053512,4704,2.73214,2.641868,2.60614,1,1
300,0.054627,4799,2.759107,2.689377,2.692402,1,1
300,0.055741,4892,2.817054,2.809641,2.780329,1,1
300,0.056856,4987,2.838851,2.787683,2.804037,1,1
300,0.057971,5077,2.887282,2.855599,2.840761,1,1
300,0.059086,5169,2.955786,2.895115,2.916778,1,1
300,0.060201,5266,2.999858,2.987517,2.900707,1,1
300,0.061315,5357,3.067391,3.011558,3.061641,1,1
300,0.06243,5452,3.138347,3.072586,3.055281,1,1
300,0.063545,5545,3.137447,3.125777,3.05135,1,1
300,0.06466,5640,3.158022,3.221267,3.13505,1,1
300,0.065775,5729,3.349699,3.235301,3.152451,1,1
300,0.06689,5826,3.308183,3.25726,3.170832,1,1
300,0.068004,5919,3.368406,3.266601,3.272634,1,1
300,0.069119,6009,3.423012,3.311763,3.305295,1,1
300,0.070234,6102,3.434599,3.344558,3.34999,1,1
300,0.071349,6194,3.403606,3.465452,3.406529,1,1
300,0.072464,6286,3.493963,3.401697,3.51852,1,1
300,0.073579,6377,3.574101,3.495145,3.48596,1,1
300,0.074693,6472,3.574614,3.58658,3.561557,1,1
300,0.075808,6567,3.646526,3.56511,3.575314,1,1
300,0.076923,6663,3.758515,3.726326,3.68114,1,1
300,0.078038,6755,3.786028,3.703952,3.752141,1,1
300,0.079153,6845,3.827963,3.761778,3.752577,1,1
300,0.080268,6938,3.869764,3.754931,3.802683,1,1
300,0.081382,7028,3.916752,3.833954,3.836994,1,1
300,0.082497,7118,3.927759,3.887517,3.898831,1,1
300,0.083612,7212,4.04262,3.966818,3.99058,1,1
300,0.084727,7308,3.972092,3.846235,3.949043,1,1
300,0.085842,7399,4.056343,3.967998,3.984909,1,1
300,0.086957,7490,4.015588,3.981878,4.022861,1,1
300,0.088071,7579,4.109616,4.11209,4.071472,1,1
300,0.089186,7672,4.144921,4.106952,4.111453,1,1
300,0.090301,7763,4.173917,4.08602,4.094332,1,1
300,0.091416,7853,4.192651,4.202844,4.158139,1,1
300,0.092531,7944,4.293845,4.189712,4.220881,1,1
300,0.093645,8039,4.305466,4.252246,4.235116,1,1
300,0.09476,8134,4.421244,4.319171,4.222843,1,1
300,0.095875,8229,4.423307,4.464625,4.459954,1,1
300,0.09699,8326,4.445593,4.411139,4.435353,1,1
300,0.098105,8417,4.492851,4.394663,4.419723,1,1
300,0.09922,8503,4.659998,4.509746,4.396982,1,1
300,0.100334,8598,4.639997,4.57051,4.445831,1,1
300,0.101449,8689,4.699523,4.625214,4.624759,1,1
300,0.102564,8781,4.997842,4.839744,4.833518,1,1
300,0.103679,8877,4.791561,4.810174,4.826047,1,1
300,0.104794,8965,4.947772,4.820153,4.826484,1,1
300,0.105909,9057,4.982302,4.878752,4.954001,1,1
300,0.107023,9142,5.041373,4.939745,4.911792,1,1
300,0.108138,9230,5.091475,5.066623,5.026207,1,1
300,0.109253,9322,5.125703,4.984972,5.05773,1,1
300,0.110368,9412,5.137124,5.058617,5.1446,1,1
300,0.111483,9500,5.253726,5.13212,5.081726,1,1
300,0.112598,9592,5.317072,5.197287,5.233304,1,1
300,0.113712,9682,5.240928,5.316593,5.235965,1,1
300,0.114827,9774,5.352494,5.353885,5.333264,1,1
300,0.115942,9864,5.396692,5.292493,5.452232,1,1
300,0.117057,9955,5.53075,5.398264,5.351808,1,1
300,0.118172,10047,5.600318,5.507072,5.468881,1,1
300,0.119287,10142,5.604516,5.520667,5.481269,1,1
300,0.120401,10227,5.586059,5.578031,5.582487,1,1
300,0.121516,10315,5.761602,5.60329,5.678676,1,1
300,0.122631,10405,5.684239,5.672753,5.692406,1,1
300,0.123746,10490,5.763717,5.733557,5.746677,1,1
300,0.124861,10580,5.891881,5.779896,5.876366,1,1
300,0.125975,10667,5.962324,5.756997,5.831176,1,1
300,0.12709,10755,5.968813,5.923206,6.018087,1,1
300,0.128205,10844,6.004766,5.940054,5.927704,1,1
300,0.12932,10929,6.025925,5.961001,5.921479,1,1
300,0.130435,11015,6.084865,5.997592,6.001203,1,1
300,0.13155,11106,6.118621,6.11253,6.038307,1,1
300,0.132664,11188,6.223417,6.209069,6.101323,1,1
300,0.133779,11280,6.221686,6.276978,6.087581,1,1
300,0.134894,11370,6.128541,6.023491,6.105471,1,1
300,0.136009,11457,6.202605,6.118797,6.099588,1,1
300,0.137124,11541,6.299796,6.178349,6.293134,1,1
300,0.138239,11630,6.318485,6.234116,6.153953,1,1
300,0.139353,11717,6.432864,6.216769,6.279389,1,1
300,0.140468,11806,6.240031,6.159321,6.217455,1,1
300,0.141583,11893,6.401985,6.374906,6.390914,1,1
300,0.142698,11979,6.473573,6.446754,6.381708,1,1
300,0.143813,12067,6.423819,6.426776,6.493148,1,1
300,0.144928,12153,6.485609,6.392584,6.4354,1,1
300,0.146042,12241,6.558523,6.518845,6.55791,1,1
300,0.147157,12332,6.59545,6.560307,6.555691,1,1
300,0.148272,12419,6.692944,6.58273,6.592029,1,1
300,0.149387,12501,6.628931,6.574676,6.750139,1,1
300,0.150502,12588,6.785237,6.658575,6.612143,1,1
300,0.151616,12672,6.824898,6.717948,6.711526,1,1
300,0.152731,12755,6.875279,6.618319,6.80587,1,1
300,0.153846,12844,6.783493,6.793496,6.767982,1,1
300,0.154961,12929,6.964046,6.778461,6.667776,1,1
300,0.156076,13009,7.062388,6.822903,6.916752,1,1
300,0.157191,13096,6.964985,6.952759,6.839709,1,1
300,0.158305,13187,7.029218,6.856907,6.935398,1,1
300,0.15942,13274,7.094872,6.980216,7.040919,1,1
300,0.160535,13356,7.047016,7.110612,6.908606,1,1
300,0.16165,13442,7.107964,6.994997,6.959219,1,1
300,0.162765,13525,7.195131,7.030469,7.164071,1,1
300,0.16388,13610,7.191153,7.007105,7.030098,1,1
300,0.164994,13693,7.143096,7.211154,7.185725,1,1
300,0.166109,13780,7.410176,7.289832,7.363784,1,1
300,0.167224,13868,7.483687,7.382019,7.345754,1,1
300,0.168339,13955,7.460485,7.370988,7.415378,1,1
300,0.169454,14042,7.551382,7.387105,7.441758,1,1
300,0.170569,14133,7.592361,7.415488,7.357252,1,1
300,0.171683,14210,7.667676,7.515349,7.47595,1,1
300,0.172798,14297,7.636162,7.525061,7.488662,1,1
300,0.173913,14381,7.659357,7.568734,7.596598,1,1
300,0.175028,14462,7.693597,7.561548,7.608167,1,1
300,0.176143,14541,7.72275,7.535632,7.631581,1,1
300,0.177258,14629,7.847638,7.815418,7.718271,1,1
300,0.178372,14711,7.840345,7.760788,7.763397,1,1
300,0.179487,14787,7.807103,7.785792,7.861572,1,1
300,0.180602,14869,7.855458,7.777171,7.845472,1,1
300,0.181717,14944,7.921001,7.780402,7.888163,1,1
300,0.182832,15022,8.052604,7.905786,7.839949,1,1
300,0.183946,15103,7.98628,7.91685,8.032325,1,1
300,0.185061,15186,8.101951,7.811143,7.727476,1,1
300,0.186176,15269,8.011712,7.946667,7.944152,1,1
300,0.187291,15353,8.017427,7.928556,7.966837,1,1
300,0.188406,15434,7.989977,7.90986,7.885335,1,1
300,0.189521,15517,7.9813,7.940379,7.919118,1,1
300,0.190635,15594,8.134684,7.960613,8.031475,1,1
300,0.19175,15680,8.235203,8.023814,8.006833,1,1
300,0.192865,15766,8.180986,7.988483,8.04283,1,1
300,0.19398,15850,8.157409,8.052623,8.360281,1,1
300,0.195095,15936,8.396276,8.332873,8.239013,1,1
300,0.19621,16022,8.408227,8.298719,8.336309,1,1
300,0.197324,16106,8.404896,8.261749,8.341376,1,1
300,0.198439,16195,8.572799,8.339287,8.268631,1,1
300,0.199554,16276,8.563573,8.441243,8.366056,1,1
300,0.200669,16361,8.610696,8.409496,8.490803,1,1
300,0.201784,16443,8.610288,8.458503,8.516662,1,1
300,0.202899,16524,8.81215,8.58081,8.487187,1,1
300,0.204013,16610,8.734181,8.561171,8.519473,1,1
300,0.205128,16693,8.825179,8.71383,8.702772,1,1
300,0.206243,16770,8.909699,8.782788,8.763168,1,1
300,0.207358,16854,8.601263,8.628676,8.749309,1,1
300,0.208473,16939,8.715862,8.632171,8.604145,1,1
300,0.209588,17018,8.96105,8.595549,8.589106,1,1
300,0.210702,17101,8.84495,8.568189,8.699762,1,1
300,0.211817,17185,8.74379,8.712506,8.762502,1,1
300,0.212932,17271,8.943958,8.857624,8.848972,1,1
300,0.214047,17353,8.966235,8.786813,8.901407,1,1
300,0.215162,17433,8.944043,8.804597,9.086646,1,1
300,0.216276,17511,9.215435,9.127211,9.113287,1,1
300,0.217391,17593,9.184045,9.121196,9.104737,1,1
300,0.218506,17676,9.329022,9.210635,9.262903,1,1
300,0.219621,17755,9.379234,9.202631,9.303112,1,1
300,0.220736,17837,9.547057,9.365471,9.347258,1,1
300,0.221851,17913,9.470761,9.310963,9.260842,1,1
300,0.222965,17988,9.415934,9.385917,9.360315,1,1
300,0.22408,18067,9.543603,9.388573,9.41972,1,1
300,0.225195,18147,9.61925,9.449318,9.385092,1,1
300,0.22631,18225,9.593058,9.367791,9.544936,1,1
300,0.227425,18309,9.757881,9.481075,9.540138,1,1
300,0.22854,18384,9.674117,9.632879,9.665034,1,1
300,0.229654,18462,9.763873,9.589031,9.686334,1,1
300,0.230769,18546,9.896527,9.822131,9.793514,1,1
300,0.231884,18630,9.981748,9.819203,9.793075,1,1
300,0.232999,18714,10.026693,9.906181,9.920038,1,1
300,0.234114,18786,10.004197,9.833994,9.949144,1,1
300,0.235229,18867,10.185803,9.902086,10.013801,1,1
300,0.236343,18945,10.174604,10.039891,10.038594,1,1
300,0.237458,19029,10.247354,10.039515,9.992114,1,1
300,0.238573,19105,10.32774,10.157971,10.280412,1,1
300,0.239688,19184,10.237878,10.12788,10.226402,1,1
300,0.240803,19266,10.452099,10.26003,10.228979,1,1
300,0.241918,19342,10.338735,10.303897,10.216733,1,1
300,0.243032,19420,10.457935,10.215262,10.225113,1,1
300,0.244147,19498,10.445854,10.235175,10.315078,1,1
300,0.245262,19582,10.416926,10.378395,10.361798,1,1
300,0.246377,19660,10.401808,10.350206,10.387799,1,1
300,0.247492,19739,10.408919,10.24401,10.403363,1,1
300,0.248606,19811,10.468082,10.295287,10.232321,1,1
300,0.249721,19895,10.654818,10.443876,10.31366,1,1
300,0.250836,19976,10.839051,10.494511,10.391719,1,1
300,0.251951,20051,10.917404,10.49607,10.55559,1,1
300,0.253066,20129,10.643134,10.537341,10.733146,1,1
300,0.254181,20206,10.758612,10.699819,10.717517,1,1
300,0.255295,20284,10.913366,10.631284,10.512445,1,1
300,0.25641,20360,10.898098,10.545049,10.734086,1,1
300,0.257525,20438,10.851764,11.017347,10.886659,1,1
300,0.25864,20519,11.231479,11.038453,11.000979,1,1
300,0.259755,20604,11.272571,11.003835,11.171611,1,1
300,0.26087,20684,11.290069,11.212791,11.299513,1,1
300,0.261984,20757,11.35528,11.121544,11.123777,1,1
300,0.263099,20834,11.447672,11.360036,11.191213,1,1
300,0.264214,20916,11.305593,11.294428,11.298386,1,1
300,0.265329,20989,11.54696,11.302069,11.493856,1,1
300,0.266444,21060,11.582234,11.443359,11.515435,1,1
300,0.267559,21138,11.469629,11.221309,11.19142,1,1
300,0.268673,21209,11.474458,11.220103,11.31191,1,1
300,0.269788,21282,11.621239,11.254457,11.332286,1,1
300,0.270903,21358,11.544671,11.51298,11.354563,1,1
300,0.272018,21438,11.552674,11.291558,11.602624,1,1
300,0.273133,21519,11.637217,11.383565,11.470398,1,1
300,0.274247,21587,11.876237,11.731816,11.734225,1,1
300,0.275362,21665,11.852565,11.793504,11.728672,1,1
300,0.276477,21737,12.005907,11.709706,11.619711,1,1
300,0.277592,21815,11.976394,11.837519,11.698199,1,1
300,0.278707,21887,11.969706,11.811991,11.780445,1,1
300,0.279822,21964,11.988508,11.776673,11.83146,1,1
300,0.280936,22040,12.173386,12.043933,11.905678,1,1
300,0.282051,22118,12.14982,11.907596,11.969775,1,1
300,0.283166,22195,11.876627,11.682756,11.857577,1,1
300,0.284281,22270,11.966156,11.848669,11.97936,1,1
300,0.285396,22334,12.093055,11.775587,11.895175,1,1
300,0.286511,22411,11.999883,11.856143,11.78479,1,1
300,0.287625,22486,11.919645,11.751323,11.805297,1,1
300,0.28874,22566,12.009492,11.841224,11.966377,1,1
300,0.289855,22640,12.07415,11.813497,12.093541,1,1
300,0.29097,22711,12.571854,12.238842,12.330279,1,1
300,0.292085,22793,12.473585,12.266495,12.434057,1,1
300,0.2932,22865,12.597753,12.310485,12.287902,1,1
300,0.294314,22943,12.653081,12.309561,12.354447,1,1
300,0.295429,23019,12.522121,12.457027,12.521038,1,1
300,0.296544,23092,12.710765,12.375168,12.525515,1,1
300,0.297659,23162,12.640664,12.516218,12.534243,1,1
300,0.298774,23228,12.646825,12.648511,12.461045,1,1
300,0.299889,23304,12.828697,12.473562,12.376738,1,1
300,0.301003,23377,12.720989,12.404236,12.513361,1,1
300,0.302118,23450,12.771869,12.53338,12.570905,1,1
300,0.303233,23523,12.667907,12.681039,12.605476,1,1
300,0.304348,23589,12.82361,12.679698,12.508956,1,1
300,0.305463,23664,12.855372,12.601888,12.634824,1,1
300,0.306577,23743,12.900942,12.62051,12.657477,1,1
300,0.307692,23812,12.959122,12.564635,12.798115,1,1
300,0.308807,23883,12.875047,12.799052,12.748934,1,1
300,0.309922,23957,13.07451,12.685735,12.893764,1,1
300,0.311037,24032,13.008107,12.923254,12.876872,1,1
300,0.312152,24100,12.984537,13.044707,12.960426,1,1
300,0.313266,24178,13.137729,13.078343,12.934184,1,1
300,0.314381,24249,13.174247,12.753532,12.832235,1,1
300,0.315496,24330,12.834665,12.832931,12.637427,1,1
300,0.316611,24403,13.005091,12.665463,12.798912,1,1
300,0.317726,24475,12.892516,12.9288,12.673882,1,1
300,0.318841,24550,12.982895,12.619738,12.857832,1,1
300,0.319955,24619,12.904464,12.934225,12.750363,1,1
300,0.32107,24694,13.112425,12.924304,13.151004,1,1
300,0.322185,24765,13.352832,13.22756,13.194755,1,1
300,0.3233,24838,13.513718,13.262475,13.238431,1,1
300,0.324415,24911,13.424328,13.189869,13.274915,1,1
300,0.32553,24984,13.470722,13.22538,13.192772,1,1
300,0.326644,25056,13.424756,13.378524,13.224124,1,1
300,0.327759,25129,13.475041,13.340297,13.399693,1,1
300,0.328874,25200,13.573379,13.421577,13.384494,1,1
300,0.329989,25271,13.44622,13.26592,13.134368,1,1
300,0.331104,25345,13.451026,13.178986,13.162513,1,1
300,0.332219,25420,13.357925,13.106267,13.309185,1,1
300,0.333333,25498,13.430407,13.052847,13.249649,1,1
300,0.334448,25574,13.509709,13.241465,13.366542,1,1
300,0.335563,25644,13.658657,13.597395,13.717513,1,1
300,0.336678,25710,13.651308,13.601087,13.603664,1,1
300,0.337793,25778,13.817228,13.596679,13.55813,1,1
300,0.338907,25852,13.98472,13.610677,13.536421,1,1
300,0.340022,25935,13.866709,13.705899,13.577765,1,1
300,0.341137,26001,13.963757,13.665538,13.577283,1,1
300,0.342252,26072,13.901135,13.588187,13.695465,1,1
300,0.343367,26146,13.764756,13.538316,13.79121,1,1
300,0.344482,26224,13.769394,13.551225,13.554134,1,1
300,0.345596,26288,13.828876,13.46694,13.419747,1,1
300,0.346711,26359,13.734248,13.467498,13.800897,1,1
300,0.347826,26429,13.797251,13.615547,13.931768,1,1
300,0.348941,26495,13.855703,13.641212,13.731313,1,1
300,0.350056,26568,13.903497,13.721753,13.642594,1,1
300,0.351171,26639,13.934105,13.737714,13.718969,1,1
300,0.352285,26704,13.986291,13.727158,13.610746,1,1
300,0.3534,26774,13.915258,13.999591,14.011576,1,1
300,0.354515,26845,14.308946,13.928543,14.1052,1,1
300,0.35563,26922,14.3126,14.120914,14.080078,1,1
300,0.356745,26988,14.326378,14.121282,14.26244,1,1
300,0.35786,27051,14.335929,14.159601,14.187314,1,1
300,0.358974,27128,14.376565,14.17766,14.211829,1,1
300,0.360089,27198,14.429311,14.159745,14.204922,1,1
300,0.361204,27269,14.331576,14.153408,14.142496,1,1
300,0.362319,27343,14.521092,14.152348,14.203536,1,1
300,0.363434,27412,14.57939,14.303032,14.269307,1,1
300,0.364548,27471,14.475748,14.379089,14.334667,1,1
300,0.365663,27544,14.582003,14.590268,14.434685,1,1
300,0.366778,27616,14.589369,14.246316,14.328945,1,1
300,0.367893,27686,14.599893,14.491474,14.267764,1,1
300,0.369008,27753,14.702731,14.385873,14.35486,1,1
300,0.370123,27827,14.715412,14.425453,14.529628,1,1
300,0.371237,27893,14.784967,14.48838,14.592001,1,1
300,0.372352,27954,14.560844,14.27836,14.4331,1,1
300,0.373467,28024,14.530153,14.307335,14.152491,1,1
300,0.374582,28089,14.500685,14.240962,14.259961,1,1
300,0.375697,28154,14.615443,14.203821,14.321513,1,1
300,0.376812,28221,14.701419,14.470541,14.435175,1,1
300,0.377926,28292,14.940214,14.643216,14.685777,1,1
300,0.379041,28358,15.007718,14.718131,14.611724,1,1
300,0.380156,28415,14.918689,14.679616,14.654789,1,1
300,0.381271,28488,14.969847,14.762943,14.72738,1,1
300,0.382386,28553,14.972146,14.565115,14.70082,1,1
300,0.383501,28618,14.897145,14.737103,14.758724,1,1
300,0.384615,28686,15.387299,14.656582,14.568437,1,1
300,0.38573,28756,14.678155,14.709353,14.748595,1,1
300,0.386845,28828,14.725964,14.510001,14.596437,1,1
300,0.38796,28899,14.956252,14.519138,14.591057,1,1
300,0.389075,28970,14.788079,14.775789,14.855296,1,1
300,0.39019,29042,15.151759,14.867374,14.999138,1,1
300,0.391304,29110,15.447149,14.942591,15.224178,1,1
300,0.392419,29171,15.356872,14.914268,15.079277,1,1
300,0.393534,29243,15.271869,14.918136,15.061801,1,1
300,0.394649,29307,15.30107,14.902225,15.213056,1,1
300,0.395764,29368,15.393119,15.000006,15.067128,1,1
300,0.396878,29430,15.472039,14.975276,15.281587,1,1
300,0.397993,29504,15.3473,14.807035,14.801111,1,1
300,0.399108,29572,15.422787,15.053406,15.185602,1,1
300,0.400223,29634,15.427635,14.846025,15.221889,1,1
300,0.401338,29697,15.377582,14.886284,14.969508,1,1
300,0.402453,29775,15.214029,14.866727,15.081511,1,1
300,0.403567,29837,15.195241,14.931506,14.845862,1,1
300,0.404682,29909,15.274545,15.127357,15.104635,1,1
300,0.405797,29970,15.507852,15.02867,15.170649,1,1
300,0.406912,30030,15.512739,15.218394,15.179287,1,1
300,0.408027,30105,15.420698,15.096425,15.032559,1,1
300,0.409142,30170,15.339542,15.144008,15.109702,1,1
300,0.410256,30238,15.351779,15.155542,15.053786,1,1
300,0.411371,30305,15.186931,15.294278,15.21877,1,1
300,0.412486,30378,15.405,15.249962,15.433724,1,1
300,0.413601,30444,15.787537,15.503915,15.571662,1,1
300,0.414716,30506,15.821187,15.573268,15.496442,1,1
300,0.415831,30573,15.801491,15.544509,15.562345,1,1
300,0.416945,30639,15.883906,15.555153,15.491962,1,1
300,0.41806,30705,15.916924,15.526013,15.56539,1,1
300,0.419175,30782,15.857243,15.571893,15.704806,1,1
300,0.42029,30846,15.856692,15.593421,15.690216,1,1
300,0.421405,30903,15.907216,15.741372,15.841796,1,1
300,0.42252,30963,15.995206,15.698932,15.915958,1,1
300,0.423634,31031,15.667365,15.625442,15.524376,1,1
300,0.424749,31096,15.948491,15.740769,15.641882,1,1
300,0.425864,31157,15.857732,15.525452,15.332139,1,1
300,0.426979,31230,15.924746,15.416587,15.406073,1,1
300,0.428094,31301,15.870631,15.932904,16.046392,1,1
300,0.429208,31372,16.305455,16.040111,16.254816,1,1
300,0.430323,31435,16.258216,16.220978,16.06745,1,1
300,0.431438,31494,16.354612,15.915923,15.92896,1,1
300,0.432553,31564,16.321243,16.100672,16.37511,1,1
300,0.433668,31637,16.304251,16.144853,16.335557,1,1
300,0.434783,31697,16.312348,15.899105,15.907343,1,1
300,0.435897,31759,16.109072,15.81589,15.802366,1,1
300,0.437012,31825,16.071348,15.731389,15.859374,1,1
300,0.438127,31890,16.08286,15.834679,15.730821,1,1
300,0.439242,31955,16.25988,15.995261,16.144574,1,1
300,0.440357,32017,16.436154,16.305083,16.300658,1,1
300,0.441472,32079,16.684358,16.415124,16.351807,1,1
300,0.442586,32143,16.618836,16.351788,16.365795,1,1
300,0.443701,32204,16.585378,16.30052,16.1401,1,1
300,0.444816,32266,16.710791,16.456833,16.359729,1,1
300,0.445931,32338,16.612915,16.451346,16.621486,1,1
300,0.447046,32405,16.485968,16.494696,16.173997,1,1
300,0.448161,32463,16.514363,16.157837,15.996121,1,1
300,0.449275,32526,16.525323,16.35229,16.238294,1,1
300,0.45039,32598,16.458228,16.321843,16.321025,1,1
300,0.451505,32657,16.53277,16.32183,16.146401,1,1
300,0.45262,32715,16.611359,16.163485,16.33419,1,1
300,0.453735,32782,16.496415,16.135422,16.293786,1,1
300,0.454849,32850,16.514583,16.382568,16.243866,1,1
300,0.455964,32915,16.644948,16.142595,16.309464,1,1
300,0.457079,32981,16.520029,16.313956,16.414616,1,1
300,0.458194,33046,16.585645,16.583646,16.592495,1,1
300,0.459309,33110,16.629624,16.433166,16.486355,1,1
300,0.460424,33174,16.683775,16.498066,16.482257,1,1
300,0.461538,33235,16.781049,16.359439,16.44652,1,1
300,0.462653,33295,16.515067,16.217568,16.404748,1,1
300,0.463768,33356,16.682463,16.310679,16.38879,1,1
300,0.464883,33410,17.050258,16.911245,16.792583,1,1
300,0.465998,33463,17.101513,16.866516,16.755493,1,1
300,0.467113,33526,17.066001,16.716155,16.893875,1,1
300,0.468227,33583,17.409894,16.840126,16.998656,1,1
300,0.469342,33651,17.273461,16.732756,16.964858,1,1
300,0.470457,33716,17.196251,16.937972,17.22961,1,1
300,0.471572,33781,17.384336,17.040388,17.143826,1,1
300,0.472687,33845,17.48338,16.908778,16.903395,1,1
300,0.473802,33905,17.14385,16.677946,16.572337,1,1
300,0.474916,33962,17.145925,16.66687,16.754154,1,1
300,0.476031,34033,17.234529,16.761627,16.926664,1,1
300,0.477146,34093,17.095077,16.883066,17.190345,1,1
300,0.478261,34155,17.475498,17.0192,17.12022,1,1
300,0.479376,34213,17.48675,17.111574,17.077685,1,1
300,0.480491,34282,17.433337,17.208817,17.122687,1,1
300,0.481605,34352,17.353363,17.236356,17.319894,1,1
300,0.48272,34418,17.582389,17.182549,17.370763,1,1
300,0.483835,34478,17.459472,17.194271,16.927235,1,1
300,0.48495,34545,17.308677,17.111317,16.93993,1,1
300,0.486065,34603,17.306869,17.27007,17.048196,1,1
300,0.487179,34668,17.452835,17.058618,17.087731,1,1
300,0.488294,34730,17.566225,17.569886,17.483885,1,1
300,0.489409,34792,17.734901,17.506702,17.532349,1,1
300,0.490524,34853,17.865866,17.603212,17.477426,1,1
300,0.491639,34908,17.740975,17.626673,17.8404,1,1
300,0.492754,34969,17.7137,17.537937,17.586638,1,1
300,0.493868,35024,17.7022,17.660717,17.78471,1,1
300,0.494983,35084,17.778274,17.675608,17.65497,1,1
300,0.496098,35141,17.782594,17.75821,17.674191,1,1
300,0.497213,35201,18.031269,17.751226,17.812251,1,1
300,0.498328,35257,18.042853,17.791471,17.795287,1,1
300,0.499443,35312,18.212831,17.772988,17.967582,1,1
300,0.500557,35373,17.874872,17.562539,17.609253,1,1
300,0.501672,35434,17.873945,17.538938,17.48742,1,1
300,0.502787,35499,18.00256,17.827295,17.57608,1,1
300,0.503902,35553,18.003489,17.542904,17.4847,1,1
300,0.505017,35604,18.09028,17.722254,17.652088,1,1
300,0.506132,35664,17.910708,17.746854,17.740634,1,1
300,0.507246,35725,17.935248,17.792243,17.837361,1,1
300,0.508361,35800,18.048081,17.907766,17.764573,1,1
300,0.509476,35869,18.460611,18.080384,18.055885,1,1
300,0.510591,35921,18.314702,18.026437,18.105731,1,1
300,0.511706,35989,18.295105,17.855161,18.175247,1,1
