Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[496]    0.0    0.00    0.00       1         std::deque<unsigned long, std::allocator<unsigned long> >::begin() [496]
                0.00    0.00       1/26          std::_Deque_iterator<unsigned long, unsigned long&, unsigned long*>::_Deque_iterator(std::_Deque_iterator<unsigned long, unsigned long&, unsigned long*> const&) [285]
-----------------------------------------------
                0.00    0.00       1/1           std::stack<unsigned long, std::deque<unsigned long, std::allocator<unsigned long> > >::stack<std::deque<unsigned long, std::allocator<unsigned long> >, void>() [499]
[497]    0.0    0.00    0.00       1         std::deque<unsigned long, std::allocator<unsigned long> >::deque() [497]
                0.00    0.00       1/1           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_Deque_base() [485]
-----------------------------------------------
                0.00    0.00       1/1           std::stack<unsigned long, std::deque<unsigned long, std::allocator<unsigned long> > >::~stack() [500]
[498]    0.0    0.00    0.00       1         std::deque<unsigned long, std::allocator<unsigned long> >::~deque() [498]
                0.00    0.00       1/1           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_get_Tp_allocator() [484]
                0.00    0.00       1/25          std::deque<unsigned long, std::allocator<unsigned long> >::end() [286]
                0.00    0.00       1/1           std::deque<unsigned long, std::allocator<unsigned long> >::begin() [496]
                0.00    0.00       1/1           std::deque<unsigned long, std::allocator<unsigned long> >::_M_destroy_data(std::_Deque_iterator<unsigned long, unsigned long&, unsigned long*>, std::_Deque_iterator<unsigned long, unsigned long&, unsigned long*>, std::allocator<unsigned long> const&) [495]
                0.00    0.00       1/1           std::_Deque_base<unsigned long, std::allocator<unsigned long> >::~_Deque_base() [486]
-----------------------------------------------
                0.00    0.00       1/1           int tarjan_main<boost::adjacency_list<boost::listS, boost::vecS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>, boost::iterator_property_map<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, int, int&>, boost::iterator_property_map<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, int, int&>, boost::iterator_property_map<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, int, int&>, boost::iterator_property_map<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, int, int&>, boost::iterator_property_map<bool*, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, bool, bool&>, boost::iterator_property_map<bool*, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, bool, bool&> >(boost::adjacency_list<boost::listS, boost::vecS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS> const&, boost::iterator_property_map<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, int, int&>, boost::iterator_property_map<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, int, int&>, boost::iterator_property_map<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, int, int&>, boost::iterator_property_map<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, int, int&>, boost::iterator_property_map<bool*, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, bool, bool&>, boost::iterator_property_map<bool*, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, bool, bool&>) [445]
[499]    0.0    0.00    0.00       1         std::stack<unsigned long, std::deque<unsigned long, std::allocator<unsigned long> > >::stack<std::deque<unsigned long, std::allocator<unsigned long> >, void>() [499]
                0.00    0.00       1/1           std::deque<unsigned long, std::allocator<unsigned long> >::deque() [497]
-----------------------------------------------
                0.00    0.00       1/1           int tarjan_main<boost::adjacency_list<boost::listS, boost::vecS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>, boost::iterator_property_map<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, int, int&>, boost::iterator_property_map<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, int, int&>, boost::iterator_property_map<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, int, int&>, boost::iterator_property_map<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, int, int&>, boost::iterator_property_map<bool*, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, bool, bool&>, boost::iterator_property_map<bool*, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, bool, bool&> >(boost::adjacency_list<boost::listS, boost::vecS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS> const&, boost::iterator_property_map<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, int, int&>, boost::iterator_property_map<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, int, int&>, boost::iterator_property_map<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, int, int&>, boost::iterator_property_map<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, int, int&>, boost::iterator_property_map<bool*, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, bool, bool&>, boost::iterator_property_map<bool*, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, bool, bool&>) [445]
[500]    0.0    0.00    0.00       1         std::stack<unsigned long, std::deque<unsigned long, std::allocator<unsigned long> > >::~stack() [500]
                0.00    0.00       1/1           std::deque<unsigned long, std::allocator<unsigned long> >::~deque() [498]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<boost::detail::adj_list_gen<boost::adjacency_list<boost::listS, boost::vecS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>, boost::vecS, boost::listS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>::config::stored_vertex, std::allocator<boost::detail::adj_list_gen<boost::adjacency_list<boost::listS, boost::vecS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>, boost::vecS, boost::listS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>::config::stored_vertex> >::vector(unsigned long, std::allocator<boost::detail::adj_list_gen<boost::adjacency_list<boost::listS, boost::vecS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>, boost::vecS, boost::listS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>::config::stored_vertex> const&) [502]
[501]    0.0    0.00    0.00       1         std::vector<boost::detail::adj_list_gen<boost::adjacency_list<boost::listS, boost::vecS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>, boost::vecS, boost::listS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>::config::stored_vertex, std::allocator<boost::detail::adj_list_gen<boost::adjacency_list<boost::listS, boost::vecS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>, boost::vecS, boost::listS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>::config::stored_vertex> >::_M_default_initialize(unsigned long) [501]
                0.00    0.00       1/215         std::_Vector_base<boost::detail::adj_list_gen<boost::adjacency_list<boost::listS, boost::vecS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>, boost::vecS, boost::listS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>::config::stored_vertex, std::allocator<boost::detail::adj_list_gen<boost::adjacency_list<boost::listS, boost::vecS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>, boost::vecS, boost::listS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>::config::stored_vertex> >::_M_get_Tp_allocator() [71]
                0.00    0.00       1/102         boost::detail::adj_list_gen<boost::adjacency_list<boost::listS, boost::vecS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>, boost::vecS, boost::listS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>::config::stored_vertex* std::__uninitialized_default_n_a<boost::detail::adj_list_gen<boost::adjacency_list<boost::listS, boost::vecS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>, boost::vecS, boost::listS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>::config::stored_vertex*, unsigned long, boost::detail::adj_list_gen<boost::adjacency_list<boost::listS, boost::vecS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>, boost::vecS, boost::listS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>::config::stored_vertex>(boost::detail::adj_list_gen<boost::adjacency_list<boost::listS, boost::vecS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>, boost::vecS, boost::listS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>::config::stored_vertex*, unsigned long, std::allocator<boost::detail::adj_list_gen<boost::adjacency_list<boost::listS, boost::vecS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>, boost::vecS, boost::listS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>::config::stored_vertex>&) [150]
-----------------------------------------------
                0.00    0.00       1/1           boost::vec_adj_list_impl<boost::adjacency_list<boost::listS, boost::vecS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>, boost::detail::adj_list_gen<boost::adjacency_list<boost::listS, boost::vecS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>, boost::vecS, boost::listS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>::config, boost::directed_graph_helper<boost::detail::adj_list_gen<boost::adjacency_list<boost::listS, boost::vecS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>, boost::vecS, boost::listS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>::config> >::vec_adj_list_impl<std::pair<int, int>*>(unsigned long, std::pair<int, int>*, std::pair<int, int>*) [451]
[502]    0.0    0.00    0.00       1         std::vector<boost::detail::adj_list_gen<boost::adjacency_list<boost::listS, boost::vecS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>, boost::vecS, boost::listS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>::config::stored_vertex, std::allocator<boost::detail::adj_list_gen<boost::adjacency_list<boost::listS, boost::vecS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>, boost::vecS, boost::listS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>::config::stored_vertex> >::vector(unsigned long, std::allocator<boost::detail::adj_list_gen<boost::adjacency_list<boost::listS, boost::vecS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>, boost::vecS, boost::listS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>::config::stored_vertex> const&) [502]
                0.00    0.00       1/1           std::_Vector_base<boost::detail::adj_list_gen<boost::adjacency_list<boost::listS, boost::vecS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>, boost::vecS, boost::listS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>::config::stored_vertex, std::allocator<boost::detail::adj_list_gen<boost::adjacency_list<boost::listS, boost::vecS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>, boost::vecS, boost::listS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>::config::stored_vertex> >::_Vector_base(unsigned long, std::allocator<boost::detail::adj_list_gen<boost::adjacency_list<boost::listS, boost::vecS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>, boost::vecS, boost::listS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>::config::stored_vertex> const&) [489]
                0.00    0.00       1/1           std::vector<boost::detail::adj_list_gen<boost::adjacency_list<boost::listS, boost::vecS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>, boost::vecS, boost::listS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>::config::stored_vertex, std::allocator<boost::detail::adj_list_gen<boost::adjacency_list<boost::listS, boost::vecS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>, boost::vecS, boost::listS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>::config::stored_vertex> >::_M_default_initialize(unsigned long) [501]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2018 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [443] _GLOBAL__sub_I_main   [137] boost::iterators::detail::iterator_facade_base<boost::range_detail::integer_iterator<unsigned long>, unsigned long, boost::iterators::random_access_traversal_tag, unsigned long, long, false, false>::operator++() [341] std::_Vector_base<boost::detail::adj_list_gen<boost::adjacency_list<boost::listS, boost::vecS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>, boost::vecS, boost::listS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>::config::stored_vertex, std::allocator<boost::detail::adj_list_gen<boost::adjacency_list<boost::listS, boost::vecS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>, boost::vecS, boost::listS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>::config::stored_vertex> >::~_Vector_base()
 [444] int tarjan_scc<boost::adjacency_list<boost::listS, boost::vecS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>, boost::iterator_property_map<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, int, int&> >(boost::adjacency_list<boost::listS, boost::vecS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS> const&, boost::iterator_property_map<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, int, int&>) [325] boost::iterators::detail::iterator_facade_base<boost::adjacency_iterator<boost::adjacency_list<boost::listS, boost::vecS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>, unsigned long, boost::detail::out_edge_iter<std::_List_iterator<boost::detail::stored_edge_property<unsigned long, boost::no_property> >, unsigned long, boost::detail::edge_desc_impl<boost::directed_tag, unsigned long>, long>, long>, unsigned long, boost::iterators::detail::iterator_category_with_traversal<std::input_iterator_tag, boost::iterators::bidirectional_traversal_tag>, unsigned long, long, false, false>::derived() [408] std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long)
 [445] int tarjan_main<boost::adjacency_list<boost::listS, boost::vecS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>, boost::iterator_property_map<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, int, int&>, boost::iterator_property_map<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, int, int&>, boost::iterator_property_map<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, int, int&>, boost::iterator_property_map<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, int, int&>, boost::iterator_property_map<bool*, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, bool, bool&>, boost::iterator_property_map<bool*, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, bool, bool&> >(boost::adjacency_list<boost::listS, boost::vecS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS> const&, boost::iterator_property_map<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, int, int&>, boost::iterator_property_map<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, int, int&>, boost::iterator_property_map<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, int, int&>, boost::iterator_property_map<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, int, int&>, boost::iterator_property_map<bool*, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, bool, bool&>, boost::iterator_property_map<bool*, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, bool, bool&>) [395] boost::iterators::detail::iterator_facade_base<boost::adjacency_iterator<boost::adjacency_list<boost::listS, boost::vecS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>, unsigned long, boost::detail::out_edge_iter<std::_List_iterator<boost::detail::stored_edge_property<unsigned long, boost::no_property> >, unsigned long, boost::detail::edge_desc_impl<boost::directed_tag, unsigned long>, long>, long>, unsigned long, boost::iterators::detail::iterator_category_with_traversal<std::input_iterator_tag, boost::iterators::bidirectional_traversal_tag>, unsigned long, long, false, false>::operator++() [409] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&)
 [320] char const& get<char>(char const*, long) [116] boost::iterators::detail::iterator_facade_base<boost::detail::out_edge_iter<std::_List_iterator<boost::detail::stored_edge_property<unsigned long, boost::no_property> >, unsigned long, boost::detail::edge_desc_impl<boost::directed_tag, unsigned long>, long>, boost::detail::edge_desc_impl<boost::directed_tag, unsigned long>, boost::iterators::bidirectional_traversal_tag, boost::detail::edge_desc_impl<boost::directed_tag, unsigned long>, long, false, false>::derived() [410] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl()
 [446] __static_initialization_and_destruction_0(int, int) [174] boost::iterators::detail::iterator_facade_base<boost::detail::out_edge_iter<std::_List_iterator<boost::detail::stored_edge_property<unsigned long, boost::no_property> >, unsigned long, boost::detail::edge_desc_impl<boost::directed_tag, unsigned long>, long>, boost::detail::edge_desc_impl<boost::directed_tag, unsigned long>, boost::iterators::bidirectional_traversal_tag, boost::detail::edge_desc_impl<boost::directed_tag, unsigned long>, long, false, false>::operator++() [411] std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long)
 [389] void tarjan<boost::adjacency_list<boost::listS, boost::vecS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>, boost::iterator_property_map<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, int, int&>, boost::iterator_property_map<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, int, int&>, boost::iterator_property_map<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, int, int&>, boost::iterator_property_map<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, int, int&>, std::stack<unsigned long, std::deque<unsigned long, std::allocator<unsigned long> > >*, boost::iterator_property_map<bool*, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, bool, bool&>, boost::iterator_property_map<bool*, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, bool, bool&> >(boost::adjacency_list<boost::listS, boost::vecS, boost::directedS, boost::no_property, boost::no_property, boost::no_property, boost::listS>, unsigned long, int*, int*, boost::iterator_property_map<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, int, int&>, boost::iterator_property_map<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, int, int&>, boost::iterator_property_map<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, int, int&>, boost::iterator_property_map<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, int, int&>, std::stack<unsigned long, std::deque<unsigned long, std::allocator<unsigned long> > >*, boost::iterator_property_map<bool*, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, bool, bool&>, boost::iterator_property_map<bool*, boost::vec_adj_list_vertex_id_map<boost::no_property, unsigned long>, bool, bool&>) [171] boost::iterators::detail::enable_if_interoperable<boost::detail::out_edge_iter<std::_List_iterator<boost::detail::stored_edge_property<unsigned long, boost::no_property> >, unsigned long, boost::detail::edge_desc_impl<boost::directed_tag, unsigned long>, long>, boost::detail::out_edge_iter<std::_List_iterator<boost::detail::stored_edge_property<unsigned long, boost::no_property> >, unsigned long, boost::detail::edge_desc_impl<boost::directed_tag, unsigned long>, long>, boost::mpl::apply2<boost::iterators::detail::always_bool2, boost::detail::out_edge_iter<std::_List_iterator<boost::detail::stored_edge_property<unsigned long, boost::no_property> >, unsigned long, boost::detail::edge_desc_impl<boost::directed_tag, unsigned long>, long>, boost::detail::out_edge_iter<std::_List_iterator<boost::detail::stored_edge_property<unsigned long, boost::no_property> >, unsigned long, boost::detail::edge_desc_impl<boost::directed_tag, unsigned long>, long> >::type>::type boost::iterators::operator==<boost::detail::out_edge_iter<std::_List_iterator<boost::detail::stored_edge_property<unsigned long, boost::no_property> >, unsigned long, boost::detail::edge_desc_impl<boost::directed_tag, unsigned long>, long>, boost::detail::edge_desc_impl<boost::directed_tag, unsigned long>, boost::iterators::bidirectional_traversal_tag, boost::detail::edge_desc_impl<boost::directed_tag, unsigned long>, long, boost::detail::out_edge_iter<std::_List_iterator<boost::detail::stored_edge_property<unsigned long, boost::no_property> >, unsigned long, boost::detail::edge_desc_impl<boost::directed_tag, unsigned long>, long>, boost::detail::edge_desc_impl<boost::directed_tag, unsigned long>, boost::iterators::bidirectional_traversal_tag, boost::detail::edge_desc_impl<boost::directed_tag, unsigned long>, long>(boost::iterators::iterator_facade<boost::detail::out_edge_iter<std::_List_iterator<boost::detail::stored_edge_property<unsigned long, boost::no_property> >, unsigned long, boost::detail::edge_desc_impl<boost::directed_tag, unsigned long>, long>, boost::detail::edge_desc_impl<boost::directed_tag, unsigned long>, boost::iterators::bidirectional_traversal_tag, boost::detail::edge_desc_impl<boost::directed_tag, unsigned long>, long> const&, boost::iterators::iterator_facade<boost::detail::out_edge_iter<std::_List_iterator<boost::detail::stored_edge_property<unsigned long, boost::no_property> >, unsigned long, boost::detail::edge_desc_impl<boost::directed_tag, unsigned long>, long>, boost::detail::edge_desc_impl<boost::directed_tag, unsigned long>, boost::iterators::bidirectional_traversal_tag, boost::detail::edge_desc_impl<boost::directed_tag, unsigned long>, long> const&) [412] std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long)
